Funcion,Algoritmo,Mejor Aptitud,Tiempo
sphere,Algoritmo Genetico (Generacional),0.0,1.5239992141723633
sphere,Algoritmo Genetico (Elitismo),1.0,1.4329030513763428
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.4321107864379883
sphere,Recocido Simulado (Logaritmico),5.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007978677749633789
sphere,Algoritmo Genetico (Generacional),0.0,1.4266819953918457
sphere,Algoritmo Genetico (Elitismo),0.0,1.427319049835205
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.4398298263549805
sphere,Recocido Simulado (Logaritmico),6.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.008106231689453125
sphere,Algoritmo Genetico (Generacional),0.0,1.429140329360962
sphere,Algoritmo Genetico (Elitismo),0.0,1.4426517486572266
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4233508110046387
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007673501968383789
sphere,Algoritmo Genetico (Generacional),0.0,1.4140386581420898
sphere,Algoritmo Genetico (Elitismo),0.0,1.4293172359466553
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.425710678100586
sphere,Recocido Simulado (Logaritmico),4.0,0.0009608268737792969
sphere,Recocido Simulado (Decremento Lento),0.0,0.007903575897216797
sphere,Algoritmo Genetico (Generacional),1.0,1.4205889701843262
sphere,Algoritmo Genetico (Elitismo),0.0,1.4373242855072021
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4323525428771973
sphere,Recocido Simulado (Logaritmico),5.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007718086242675781
sphere,Algoritmo Genetico (Generacional),1.0,1.4100818634033203
sphere,Algoritmo Genetico (Elitismo),0.0,1.4192023277282715
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.3980762958526611
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007219552993774414
sphere,Algoritmo Genetico (Generacional),1.0,1.398740291595459
sphere,Algoritmo Genetico (Elitismo),1.0,1.4109253883361816
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.4003055095672607
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.006977558135986328
sphere,Algoritmo Genetico (Generacional),0.0,1.4098138809204102
sphere,Algoritmo Genetico (Elitismo),0.0,1.424788236618042
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.568436861038208
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.006796121597290039
sphere,Algoritmo Genetico (Generacional),0.0,1.4276924133300781
sphere,Algoritmo Genetico (Elitismo),1.0,1.424429178237915
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4220154285430908
sphere,Recocido Simulado (Logaritmico),2.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.0070154666900634766
sphere,Algoritmo Genetico (Generacional),0.0,1.4364845752716064
sphere,Algoritmo Genetico (Elitismo),0.0,1.4177830219268799
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4321951866149902
sphere,Recocido Simulado (Logaritmico),4.0,0.0009884834289550781
sphere,Recocido Simulado (Decremento Lento),0.0,0.0075206756591796875
sphere,Algoritmo Genetico (Generacional),0.0,1.4352061748504639
sphere,Algoritmo Genetico (Elitismo),1.0,1.4206700325012207
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4273028373718262
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.008022069931030273
sphere,Algoritmo Genetico (Generacional),0.0,1.4406402111053467
sphere,Algoritmo Genetico (Elitismo),0.0,1.4236891269683838
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4325129985809326
sphere,Recocido Simulado (Logaritmico),7.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.008205890655517578
sphere,Algoritmo Genetico (Generacional),0.0,1.4257056713104248
sphere,Algoritmo Genetico (Elitismo),0.0,1.6509590148925781
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.45613694190979
sphere,Recocido Simulado (Logaritmico),3.0,0.000997781753540039
sphere,Recocido Simulado (Decremento Lento),0.0,0.006982088088989258
sphere,Algoritmo Genetico (Generacional),1.0,1.4344303607940674
sphere,Algoritmo Genetico (Elitismo),0.0,1.4320652484893799
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4106688499450684
sphere,Recocido Simulado (Logaritmico),5.0,0.0005414485931396484
sphere,Recocido Simulado (Decremento Lento),0.0,0.007501125335693359
sphere,Algoritmo Genetico (Generacional),0.0,1.3983304500579834
sphere,Algoritmo Genetico (Elitismo),1.0,1.4221959114074707
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.422776460647583
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007646083831787109
sphere,Algoritmo Genetico (Generacional),0.0,1.4175727367401123
sphere,Algoritmo Genetico (Elitismo),1.0,1.4192485809326172
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7072057723999023
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007784605026245117
sphere,Algoritmo Genetico (Generacional),0.0,1.4658377170562744
sphere,Algoritmo Genetico (Elitismo),0.0,1.4383647441864014
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.428105354309082
sphere,Recocido Simulado (Logaritmico),3.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007939577102661133
sphere,Algoritmo Genetico (Generacional),1.0,1.4078369140625
sphere,Algoritmo Genetico (Elitismo),0.0,1.4252893924713135
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.409700632095337
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.008249282836914062
sphere,Algoritmo Genetico (Generacional),0.0,1.4189810752868652
sphere,Algoritmo Genetico (Elitismo),0.0,1.4269955158233643
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.4220287799835205
sphere,Recocido Simulado (Logaritmico),3.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007790803909301758
sphere,Algoritmo Genetico (Generacional),0.0,1.4354965686798096
sphere,Algoritmo Genetico (Elitismo),1.0,1.4393837451934814
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4359245300292969
sphere,Recocido Simulado (Logaritmico),4.0,0.0009949207305908203
sphere,Recocido Simulado (Decremento Lento),0.0,0.00733494758605957
sphere,Algoritmo Genetico (Generacional),1.0,1.4395253658294678
sphere,Algoritmo Genetico (Elitismo),0.0,1.453528642654419
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.442957878112793
sphere,Recocido Simulado (Logaritmico),2.0,0.0009784698486328125
sphere,Recocido Simulado (Decremento Lento),0.0,0.0070285797119140625
sphere,Algoritmo Genetico (Generacional),0.0,1.4634759426116943
sphere,Algoritmo Genetico (Elitismo),1.0,1.4523236751556396
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.4443228244781494
sphere,Recocido Simulado (Logaritmico),6.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.008123159408569336
sphere,Algoritmo Genetico (Generacional),0.0,1.4326891899108887
sphere,Algoritmo Genetico (Elitismo),0.0,1.4133667945861816
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4306695461273193
sphere,Recocido Simulado (Logaritmico),3.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.00780034065246582
sphere,Algoritmo Genetico (Generacional),0.0,1.4378843307495117
sphere,Algoritmo Genetico (Elitismo),0.0,1.44575834274292
sphere,Algoritmo Genetico (Reemplazo de los peores),1.0,1.4736275672912598
sphere,Recocido Simulado (Logaritmico),3.0,0.0009958744049072266
sphere,Recocido Simulado (Decremento Lento),0.0,0.007712602615356445
sphere,Algoritmo Genetico (Generacional),1.0,1.5037038326263428
sphere,Algoritmo Genetico (Elitismo),0.0,1.4398670196533203
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.446385145187378
sphere,Recocido Simulado (Logaritmico),5.0,0.0009946823120117188
sphere,Recocido Simulado (Decremento Lento),1.0,0.006582975387573242
sphere,Algoritmo Genetico (Generacional),0.0,1.4475996494293213
sphere,Algoritmo Genetico (Elitismo),0.0,1.438671588897705
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.423893690109253
sphere,Recocido Simulado (Logaritmico),3.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.0066089630126953125
sphere,Algoritmo Genetico (Generacional),0.0,1.4185044765472412
sphere,Algoritmo Genetico (Elitismo),0.0,1.4245460033416748
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4259862899780273
sphere,Recocido Simulado (Logaritmico),5.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.008395910263061523
sphere,Algoritmo Genetico (Generacional),1.0,1.4197781085968018
sphere,Algoritmo Genetico (Elitismo),0.0,1.4523451328277588
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.4474287033081055
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.008239984512329102
sphere,Algoritmo Genetico (Generacional),1.0,1.4398126602172852
sphere,Algoritmo Genetico (Elitismo),0.0,1.4444990158081055
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.434347152709961
sphere,Recocido Simulado (Logaritmico),5.0,0.0009992122650146484
sphere,Recocido Simulado (Decremento Lento),0.0,0.006131649017333984
sphere,Algoritmo Genetico (Generacional),0.0,1.4422671794891357
sphere,Algoritmo Genetico (Elitismo),0.0,1.4480042457580566
sphere,Algoritmo Genetico (Reemplazo de los peores),0.0,1.42838716506958
sphere,Recocido Simulado (Logaritmico),4.0,0.0
sphere,Recocido Simulado (Decremento Lento),0.0,0.007652997970581055
ackley,Algoritmo Genetico (Generacional),0.0,1.84786057472229
ackley,Algoritmo Genetico (Elitismo),0.0,1.8857953548431396
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8030433654785156
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.0
ackley,Recocido Simulado (Decremento Lento),2.0751545922899837,0.011682271957397461
ackley,Algoritmo Genetico (Generacional),0.0,1.806060791015625
ackley,Algoritmo Genetico (Elitismo),0.0,1.8737859725952148
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7701480388641357
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.0009982585906982422
ackley,Recocido Simulado (Decremento Lento),0.0,0.010008573532104492
ackley,Algoritmo Genetico (Generacional),0.0,1.7636160850524902
ackley,Algoritmo Genetico (Elitismo),0.0,1.769704818725586
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7865641117095947
ackley,Recocido Simulado (Logaritmico),2.8703147202664994,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.010674238204956055
ackley,Algoritmo Genetico (Generacional),0.0,1.8091049194335938
ackley,Algoritmo Genetico (Elitismo),0.0,1.7732131481170654
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7877144813537598
ackley,Recocido Simulado (Logaritmico),2.0751545922899837,0.0009975433349609375
ackley,Recocido Simulado (Decremento Lento),0.0,0.010696649551391602
ackley,Algoritmo Genetico (Generacional),0.0,1.9935102462768555
ackley,Algoritmo Genetico (Elitismo),0.0,1.8455240726470947
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8039684295654297
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.001161813735961914
ackley,Recocido Simulado (Decremento Lento),0.0,0.00458526611328125
ackley,Algoritmo Genetico (Generacional),1.2257411716696964,1.8037331104278564
ackley,Algoritmo Genetico (Elitismo),0.0,1.926330327987671
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.9438068866729736
ackley,Recocido Simulado (Logaritmico),2.0751545922899837,0.0009932518005371094
ackley,Recocido Simulado (Decremento Lento),0.0,0.009584188461303711
ackley,Algoritmo Genetico (Generacional),0.0,1.8441996574401855
ackley,Algoritmo Genetico (Elitismo),0.0,1.9501543045043945
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,2.18167781829834
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.012416839599609375
ackley,Algoritmo Genetico (Generacional),0.0,2.109893798828125
ackley,Algoritmo Genetico (Elitismo),0.0,1.947244644165039
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,2.1573143005371094
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.01534581184387207
ackley,Algoritmo Genetico (Generacional),0.0,2.229715585708618
ackley,Algoritmo Genetico (Elitismo),0.0,1.9465937614440918
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,2.082181453704834
ackley,Recocido Simulado (Logaritmico),2.8703147202664994,0.0017380714416503906
ackley,Recocido Simulado (Decremento Lento),0.0,0.013624429702758789
ackley,Algoritmo Genetico (Generacional),0.0,1.9966106414794922
ackley,Algoritmo Genetico (Elitismo),0.0,2.1451101303100586
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7623248100280762
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.0005352497100830078
ackley,Recocido Simulado (Decremento Lento),0.0,0.010523796081542969
ackley,Algoritmo Genetico (Generacional),0.0,1.774885654449463
ackley,Algoritmo Genetico (Elitismo),0.0,1.7664518356323242
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7398078441619873
ackley,Recocido Simulado (Logaritmico),2.8703147202664994,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.011882781982421875
ackley,Algoritmo Genetico (Generacional),0.0,1.7883622646331787
ackley,Algoritmo Genetico (Elitismo),0.0,1.839095115661621
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8177344799041748
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.0009980201721191406
ackley,Recocido Simulado (Decremento Lento),0.0,0.010917901992797852
ackley,Algoritmo Genetico (Generacional),0.0,1.8428449630737305
ackley,Algoritmo Genetico (Elitismo),0.0,1.806971788406372
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.9092743396759033
ackley,Recocido Simulado (Logaritmico),2.8703147202664994,0.0009975433349609375
ackley,Recocido Simulado (Decremento Lento),0.0,0.010916471481323242
ackley,Algoritmo Genetico (Generacional),0.0,1.8329002857208252
ackley,Algoritmo Genetico (Elitismo),0.0,1.7689504623413086
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7923593521118164
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.000997304916381836
ackley,Recocido Simulado (Decremento Lento),1.7111871278556592,0.009160280227661133
ackley,Algoritmo Genetico (Generacional),0.0,1.8300955295562744
ackley,Algoritmo Genetico (Elitismo),0.0,1.8056156635284424
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7390739917755127
ackley,Recocido Simulado (Logaritmico),2.0751545922899837,0.000995635986328125
ackley,Recocido Simulado (Decremento Lento),0.0,0.010242938995361328
ackley,Algoritmo Genetico (Generacional),0.0,1.7379872798919678
ackley,Algoritmo Genetico (Elitismo),0.0,1.7481117248535156
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8046245574951172
ackley,Recocido Simulado (Logaritmico),2.0751545922899837,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.013394355773925781
ackley,Algoritmo Genetico (Generacional),0.0,1.9073834419250488
ackley,Algoritmo Genetico (Elitismo),0.0,1.812345266342163
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8211374282836914
ackley,Recocido Simulado (Logaritmico),2.8703147202664994,0.0003981590270996094
ackley,Recocido Simulado (Decremento Lento),0.0,0.010360956192016602
ackley,Algoritmo Genetico (Generacional),0.0,1.8050549030303955
ackley,Algoritmo Genetico (Elitismo),0.0,1.795588493347168
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.805778980255127
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.0
ackley,Recocido Simulado (Decremento Lento),1.7111871278556592,0.009922266006469727
ackley,Algoritmo Genetico (Generacional),0.0,1.7938611507415771
ackley,Algoritmo Genetico (Elitismo),0.0,1.7870898246765137
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7671213150024414
ackley,Recocido Simulado (Logaritmico),2.0751545922899837,0.0
ackley,Recocido Simulado (Decremento Lento),1.2257411716696964,0.0018544197082519531
ackley,Algoritmo Genetico (Generacional),0.0,1.771916389465332
ackley,Algoritmo Genetico (Elitismo),0.0,1.7765858173370361
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8598275184631348
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.0
ackley,Recocido Simulado (Decremento Lento),1.2257411716696964,0.01149296760559082
ackley,Algoritmo Genetico (Generacional),0.0,1.7705373764038086
ackley,Algoritmo Genetico (Elitismo),0.0,1.7482779026031494
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7674574851989746
ackley,Recocido Simulado (Logaritmico),2.0751545922899837,0.0
ackley,Recocido Simulado (Decremento Lento),1.2257411716696964,0.010302066802978516
ackley,Algoritmo Genetico (Generacional),0.0,1.7533800601959229
ackley,Algoritmo Genetico (Elitismo),0.0,1.751237154006958
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7659258842468262
ackley,Recocido Simulado (Logaritmico),2.8703147202664994,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.005255937576293945
ackley,Algoritmo Genetico (Generacional),0.0,1.7678594589233398
ackley,Algoritmo Genetico (Elitismo),0.0,1.7549488544464111
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7697315216064453
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.000997304916381836
ackley,Recocido Simulado (Decremento Lento),0.0,0.009730339050292969
ackley,Algoritmo Genetico (Generacional),0.0,1.7548456192016602
ackley,Algoritmo Genetico (Elitismo),0.0,1.7674241065979004
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7469205856323242
ackley,Recocido Simulado (Logaritmico),2.0751545922899837,0.0011768341064453125
ackley,Recocido Simulado (Decremento Lento),0.0,0.011148214340209961
ackley,Algoritmo Genetico (Generacional),0.0,1.7499699592590332
ackley,Algoritmo Genetico (Elitismo),0.0,1.7677295207977295
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.757441759109497
ackley,Recocido Simulado (Logaritmico),2.376360272343085,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.01685619354248047
ackley,Algoritmo Genetico (Generacional),0.0,1.744530439376831
ackley,Algoritmo Genetico (Elitismo),0.0,1.9385428428649902
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.853071689605713
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.01213216781616211
ackley,Algoritmo Genetico (Generacional),0.0,1.7445950508117676
ackley,Algoritmo Genetico (Elitismo),0.0,1.7463555335998535
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8940865993499756
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.01106119155883789
ackley,Algoritmo Genetico (Generacional),0.0,1.8715767860412598
ackley,Algoritmo Genetico (Elitismo),0.0,1.825716257095337
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8428246974945068
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.010401487350463867
ackley,Algoritmo Genetico (Generacional),0.0,1.9239413738250732
ackley,Algoritmo Genetico (Elitismo),0.0,1.939122200012207
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8489704132080078
ackley,Recocido Simulado (Logaritmico),3.081625695846352,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.00997781753540039
ackley,Algoritmo Genetico (Generacional),0.0,1.794201135635376
ackley,Algoritmo Genetico (Elitismo),0.0,1.7980382442474365
ackley,Algoritmo Genetico (Reemplazo de los peores),0.0,1.7870700359344482
ackley,Recocido Simulado (Logaritmico),2.637531092108304,0.0
ackley,Recocido Simulado (Decremento Lento),0.0,0.010191917419433594
griewank,Algoritmo Genetico (Generacional),0.0,1.8686838150024414
griewank,Algoritmo Genetico (Elitismo),0.0,1.8548803329467773
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.9110736846923828
griewank,Recocido Simulado (Logaritmico),0.6945109015147393,0.0009975433349609375
griewank,Recocido Simulado (Decremento Lento),0.269832866777866,0.013144731521606445
griewank,Algoritmo Genetico (Generacional),0.0,1.8271980285644531
griewank,Algoritmo Genetico (Elitismo),0.0,1.835111379623413
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8379790782928467
griewank,Recocido Simulado (Logaritmico),0.6363158315222772,0.0
griewank,Recocido Simulado (Decremento Lento),0.2530270877585279,0.013364315032958984
griewank,Algoritmo Genetico (Generacional),0.0,1.827263355255127
griewank,Algoritmo Genetico (Elitismo),0.0,1.9071769714355469
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8441476821899414
griewank,Recocido Simulado (Logaritmico),0.440285526361304,0.0005404949188232422
griewank,Recocido Simulado (Decremento Lento),0.37061889539409476,0.013753414154052734
griewank,Algoritmo Genetico (Generacional),0.0,1.8370323181152344
griewank,Algoritmo Genetico (Elitismo),0.0,1.8251311779022217
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8310449123382568
griewank,Recocido Simulado (Logaritmico),0.747786970137946,0.0009868144989013672
griewank,Recocido Simulado (Decremento Lento),0.21259176639757804,0.012662649154663086
griewank,Algoritmo Genetico (Generacional),0.0,1.8153119087219238
griewank,Algoritmo Genetico (Elitismo),0.0,1.8475782871246338
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8225312232971191
griewank,Recocido Simulado (Logaritmico),0.6977788103167919,0.0009975433349609375
griewank,Recocido Simulado (Decremento Lento),0.470901687818964,0.012964963912963867
griewank,Algoritmo Genetico (Generacional),0.0,1.8246264457702637
griewank,Algoritmo Genetico (Elitismo),0.0,1.821775197982788
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.835963249206543
griewank,Recocido Simulado (Logaritmico),0.5500034643907756,0.0
griewank,Recocido Simulado (Decremento Lento),0.35370493121688407,0.012300252914428711
griewank,Algoritmo Genetico (Generacional),0.0,1.8311944007873535
griewank,Algoritmo Genetico (Elitismo),0.0,1.8205468654632568
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8222784996032715
griewank,Recocido Simulado (Logaritmico),0.7429148885572419,0.0
griewank,Recocido Simulado (Decremento Lento),0.17681208738769172,0.01392984390258789
griewank,Algoritmo Genetico (Generacional),0.0,1.8216793537139893
griewank,Algoritmo Genetico (Elitismo),0.0,1.8390734195709229
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8297080993652344
griewank,Recocido Simulado (Logaritmico),0.39331634054937425,0.0009968280792236328
griewank,Recocido Simulado (Decremento Lento),0.3632437271717973,0.01297760009765625
griewank,Algoritmo Genetico (Generacional),0.0,1.873384952545166
griewank,Algoritmo Genetico (Elitismo),0.0,1.8298306465148926
griewank,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8446753025054932
griewank,Recocido Simulado (Logaritmico),0.7142071160153456,0.0
